time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
5892.694498561437,6976.22058086883,300.87547290840484,379.6103714360621,-0.5226938172430033,4.680645805829011,5.905505276770475
5904.363200538786,6969.568012944734,355.4672144258504,448.48800733790193,-0.617532352046307,4.676182338173517,5.899873782125144
5916.031902516136,6961.809361247208,410.00254262101055,517.29446734089,-0.7122725902830819,4.670976766440787,5.893305985156196
5927.700604493485,6952.9458607662655,464.4728028502362,586.018832002313,-0.8068994522987468,4.665029924169269,5.885802937527419
5939.369306470835,6942.978922347115,518.8693508887966,654.650195024861,-0.901397876807538,4.658342763579307,5.877365840641888
5951.038008448184,6931.910132461594,573.1835543147797,723.1776650026749,-0.9957528233319484,4.650916355415293,5.867996045442812
5962.706710425534,6919.741252951133,627.4067938911586,791.590367165081,-1.0899492746387782,4.642751888768169,5.857695052189581
5974.375412402883,6906.47422074135,681.5304649455586,859.877445117423,-1.1839722391709586,4.633850670878329,5.846464510209097
5986.044114380232,6892.111147528262,735.5459787476764,928.0280625789331,-1.2778067534750484,4.624214126918956,5.834306217622413
5997.712816357582,6876.654319436207,789.4447638841057,996.0314051173302,-1.3714378846239486,4.61384379975982,5.821222121046714
6009.381518334931,6860.106196647563,843.2182676301015,1063.8766818795548,-1.4648507326339986,4.602741349711624,5.8072143152727635
6021.0502203122805,6842.469413004225,896.8579573185143,1131.5531273189354,-1.5580304328768368,4.590908554250867,5.7922850429177775
6032.7189222896295,6823.746775581047,950.3553217051634,1199.0500029178602,-1.650962158484731,4.578347307725375,5.776436694053882
6044.387624266979,6803.941264231196,1003.7018723308311,1266.3565989061856,-1.7436311227496688,4.565059621040466,5.759671805812161
6056.056326244328,6783.0560311036015,1056.8891448793506,1333.4622359747184,-1.8360225815152789,4.5510476213258695,5.741993061962411
6067.725028221678,6761.094400132491,1109.9087005318127,1400.3562669837972,-1.9281218355615906,4.536313551583424,5.723403292468648
6079.393730199027,6738.059866499173,1162.7521273164693,1467.0280786664487,-2.019914232981894,4.52085977031564,5.7039054730204635
6091.062432176376,6713.956096066134,1215.4110414542013,1533.467093325944,-2.111385171551436,4.504688751135199,5.683502724540345
6102.731134153726,6688.786924783524,1267.8770886993589,1599.6627705275198,-2.2025201010876,4.487803082355437,5.662198312666987
6114.399836131075,6662.5563580681755,1320.1419456756637,1665.6046087838663,-2.2933045258010143,4.470205466561922,5.6399956472147625
6126.068538108425,6635.268570155209,1372.197321207088,1731.2821472342782,-2.3837240066374163,4.451898720165165,5.616898281609377
6137.737240085774,6606.927903422429,1424.0349576432484,1796.6849673168877,-2.473764163609455,4.4328857729346165,5.592909912299925
6149.405942063124,6577.538867687514,1475.6466321794153,1861.8026944340993,-2.5634106781185713,4.413169667513949,5.568034378147326
6161.074644040473,6547.106139478191,1527.0241581706707,1926.6249996106458,-2.6526492952661496,4.392753558917767,5.5422756597893335
6172.743346017823,6515.634561275525,1578.1593864400875,1991.1416011441,-2.7414658261536866,4.371640714009856,5.515637878982242
6184.412047995172,6483.1291407303825,1629.0442065807965,2055.3422662476733,-2.829846150171715,4.349834510962983,5.488125297919332
6196.080749972521,6449.595049853335,1679.670548251482,2119.216812684725,-2.917776217276699,4.327338438700486,5.459742318526331
6207.7494519498705,6415.0376241779995,1730.0303824654154,2182.755110395119,-3.0052420502560366,4.30415609631961,5.430493481733837
6219.4181539272195,6379.462361898049,1780.1157228725544,2245.947083112828,-3.09222974698036,4.280291192496799,5.400383466726994
6231.086855904569,6342.874922977972,1829.9186270346952,2308.7827099747765,-3.178725482643074,4.255747544874981,5.36941709017243
6242.755557881918,6305.281128237885,1879.4311976932195,2371.2520271203407,-3.264715511986337,4.230529079433064,5.3375993054227635
6254.424259859268,6266.68695841233,1928.645584029522,2433.3451292816094,-3.3501861715136045,4.204639829837632,5.304935201698646
6266.092961836617,6227.09855318339,1977.5539829177217,2495.052171363915,-3.4351238816880363,4.178083936777036,5.271430003248596
6277.761663813967,6186.522210188244,2026.148640169485,2556.3633700164078,-3.519515149116454,4.1508656472780086,5.237089068486772
6289.430365791316,6144.964384001314,2074.4218517707704,2617.269005192441,-3.603346568718501,4.122989314004899,5.201917889108844
6301.099067768666,6102.431685091181,2122.3659651103326,2677.759421699553,-3.686604825880708,4.094459394541661,5.165922089186071
6312.767769746015,6058.930878752466,2169.9733801997063,2737.825030738711,-3.7692766985949744,4.065280450656743,5.129107424237832
6324.436471723364,6014.4688840128265,2217.236550884559,2797.4563114326506,-3.8513490595812447,4.03545714755099,5.0914797802827145
6336.105173700714,5969.052772515319,2264.1479860471277,2856.643812342978,-3.932808878393881,4.004994253088734,5.053045172868387
6347.773875678063,5922.6897673762605,2310.700250799587,2915.3781529758244,-4.013643223511457,3.9738966370121878,5.013809746080416
6359.442577655413,5875.3872420187845,2356.885967668186,2973.650025275854,-4.093839264409681,3.9421692701392708,4.973779771530172
