time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
1761.9739985797564,-2277.562717555453,4112.586924184568,5177.201156679603,-7.137214245142805,-1.5183201541265687,-1.9300336784767573
1773.6427005571059,-2360.662251909047,4094.54501081449,5154.2698237700515,-7.1057474745854705,-1.5739991959318007,-2.0003145302065146
1785.3114025344553,-2443.388037945094,4075.854834320389,5130.520238473677,-7.073155070218212,-1.6294301225235088,-2.0702791900558704
1796.9801045118047,-2525.7269708921976,4056.519340778001,5105.956154751946,-7.0394421182410065,-1.6846041968857783,-2.139916599953074
1808.648806489154,-2607.6660048639333,4036.541578426386,5080.581455871687,-7.004613884656138,-1.7395127142198625,-2.2092157431099406
1820.3175084665033,-2689.1921574909848,4015.924696572431,5054.4001530051255,-6.9686758089168,-1.794147011691213,-2.2781656563457466
1831.9862104438528,-2770.2925116638676,3994.6719451343347,5027.416384647026,-6.9316335018473705,-1.848498471436445,-2.3467554338904253
1843.6549124212022,-2850.954216419978,3972.786674396855,4999.634416302349,-6.893492747038672,-1.9025585187185754,-2.414974225060676
1855.3236143985514,-2931.164487819862,3950.2723349367675,4971.058640389742,-6.854259505517913,-1.9563186163543496,-2.482811227232369
1866.9923163759008,-3010.910613501155,3927.132476383521,4941.693574658994,-6.813939908579379,-2.0097702743248456,-2.5502556979894955
1878.6610183532503,-3090.179954429589,3903.370746895864,4911.543861523236,-6.772540255403763,-2.062905052799057,-2.617296958947594
1890.3297203305997,-3168.9599457418108,3878.990892897593,4880.614267721906,-6.730067014487596,-2.115714560476558,-2.6839243936665897
1901.998422307949,-3247.2380976070913,3853.9967589800367,4848.909684195064,-6.686526828992409,-2.168190448914076,-2.7501274404974905
1913.6671242852983,-3325.001999613722,3828.3922865507307,4816.435124358914,-6.641926508923347,-2.2203244217993103,-2.8158956043030665
1925.3358262626477,-3402.239322627227,3802.1815132057727,4783.19572330538,-6.5962730282637265,-2.272108238177231,-2.8812184605366755
1937.0045282399972,-3478.9378195482627,3775.3685724612988,4749.196737459783,-6.549573526325225,-2.3235337110639063,-2.946085653497197
1948.6732302173466,-3555.0853261871575,3747.957693618329,4714.443544407348,-6.501835313848318,-2.3745927016441857,-3.010486889014837
1960.341932194696,-3630.669765375537,3719.9532003483264,4678.941641089035,-6.453065864805139,-2.425277127955763,-3.0744119454239502
1972.0106341720452,-3705.6791490237597,3691.3595099136055,4642.696642807801,-6.403272812808213,-2.475578968498638,-3.1378506781250772
